,index,tmean0,tmean1,tmean2,tmean3,tmax0,tmax1,tmax2,tmax3,tmin0,tmin1,tmin2,tdi0,tdi1,tdi2,tdi3,tdi4,tdi5,mean_rainfall0,rh0,rh1,rh2,rh3,rh4,rh5,nino0,nino1,nino2,nino3,nino4,nino5,act0,bre0,dengue,month,eip,year,population,dengue_per
55,2011-01-31,24.314838686297016,24.01354851261262,24.52033338546753,25.21193550479028,29.498709647886216,28.25806442383797,28.209166717529296,29.229999880636893,19.117258118044944,19.885806422079764,20.911666711171467,10.38145152984127,8.372258001758206,7.297500006357828,8.014838649380591,7.691999912261963,6.808387110310216,21.496719612032173,65.785706,82.17316,89.16834,89.16972,88.574745,90.1131,25.0,25.0,25.06,25.03,25.12,25.47,0,0,68.0,1,13.094406906327103,2011,33458077,0.20323941510446042
56,2011-02-28,24.95642852783203,24.314838686297016,24.01354851261262,24.52033338546753,30.61500028201512,29.498709647886216,28.25806442383797,28.209166717529296,19.31285732133048,19.117258118044944,19.885806422079764,11.30214296068464,10.38145152984127,8.372258001758206,7.297500006357828,8.014838649380591,7.691999912261963,64.17478125557304,64.04422,65.785706,82.17316,89.16834,89.16972,88.574745,25.64,25.0,25.0,25.06,25.03,25.12,0,0,41.0,2,13.83452879578554,2011,33458077,0.1225414120482776
57,2011-03-31,26.564838717060702,24.95642852783203,24.314838686297016,24.01354851261262,32.26435492115636,30.61500028201512,29.498709647886216,28.25806442383797,20.848387072163245,19.31285732133048,19.117258118044944,11.415967848993116,11.30214296068464,10.38145152984127,8.372258001758206,7.297500006357828,8.014838649380591,32.13124623924494,68.63624,64.04422,65.785706,82.17316,89.16834,89.16972,26.36,25.64,25.0,25.0,25.06,25.03,0,0,54.0,3,14.403294299248454,2011,33458077,0.16139600611236565
58,2011-04-30,26.779166634877523,26.564838717060702,24.95642852783203,24.314838686297016,31.827666791280112,32.26435492115636,30.61500028201512,29.498709647886216,21.76450004577637,20.848387072163245,19.31285732133048,10.063166745503745,11.415967848993116,11.30214296068464,10.38145152984127,8.372258001758206,7.297500006357828,119.50370580717922,81.83744,68.63624,64.04422,65.785706,82.17316,89.16834,27.05,26.36,25.64,25.0,25.0,25.06,0,0,53.0,4,14.062397378247164,2011,33458077,0.15840719118435886
59,2011-05-31,27.08096784160983,26.779166634877523,26.564838717060702,24.95642852783203,31.67548407277753,31.827666791280112,32.26435492115636,30.61500028201512,22.477258036213534,21.76450004577637,20.848387072163245,9.198226036563996,10.063166745503745,11.415967848993116,11.30214296068464,10.38145152984127,8.372258001758206,106.75199583053588,85.02275,81.83744,68.63624,64.04422,65.785706,82.17316,27.41,27.05,26.36,25.64,25.0,25.0,0,0,84.0,5,13.363110862449318,2011,33458077,0.25106045395256876
60,2011-06-30,25.341499996185306,27.08096784160983,26.779166634877523,26.564838717060702,29.063999938964844,31.67548407277753,31.827666791280112,32.26435492115636,21.607500076293945,22.477258036213534,21.76450004577637,7.456499862670898,9.198226036563996,10.063166745503745,11.415967848993116,11.30214296068464,10.38145152984127,593.7546126705408,89.906975,85.02275,81.83744,68.63624,64.04422,65.785706,27.35,27.41,27.05,26.36,25.64,25.0,12,13,168.0,6,11.759123177394864,2011,33458077,0.5021209079051375
61,2011-07-31,24.699032322052982,25.341499996185306,27.08096784160983,26.779166634877523,28.26725818264869,29.063999938964844,31.67548407277753,31.827666791280112,21.12435479317942,21.607500076293945,22.477258036213534,7.14290338946927,7.456499862670898,9.198226036563996,10.063166745503745,11.415967848993116,11.30214296068464,451.3527024373412,91.02033,89.906975,85.02275,81.83744,68.63624,64.04422,26.87,27.35,27.41,27.05,26.36,25.64,0,5,129.0,7,11.560456019028127,2011,33458077,0.3855571257128735
62,2011-08-31,24.773709727871804,24.699032322052982,25.341499996185306,27.08096784160983,28.40693547648768,28.26725818264869,29.063999938964844,31.67548407277753,21.15177412955992,21.12435479317942,21.607500076293945,7.255161346927766,7.14290338946927,7.456499862670898,9.198226036563996,10.063166745503745,11.415967848993116,415.6264923873544,90.806,91.02033,89.906975,85.02275,81.83744,68.63624,26.21,26.87,27.35,27.41,27.05,26.36,2,0,146.0,8,11.286384802694068,2011,33458077,0.43636697948898856
63,2011-09-30,25.218500010172527,24.773709727871804,24.699032322052982,25.341499996185306,29.307833417256678,28.40693547648768,28.26725818264869,29.063999938964844,21.13166659673055,21.15177412955992,21.12435479317942,8.176166820526124,7.255161346927766,7.14290338946927,7.456499862670898,9.198226036563996,10.063166745503745,322.3601875531673,87.885765,90.806,91.02033,89.906975,85.02275,81.83744,25.92,26.21,26.87,27.35,27.41,27.05,13,9,115.0,9,12.960221842507078,2011,33458077,0.34371371672077866
64,2011-10-31,25.569516089654737,25.218500010172527,24.773709727871804,24.699032322052982,29.841290381646925,29.307833417256678,28.40693547648768,28.26725818264869,21.314032246989587,21.13166659673055,21.15177412955992,8.527258134657338,8.176166820526124,7.255161346927766,7.14290338946927,7.456499862670898,9.198226036563996,166.2918135523796,85.47185,87.885765,90.806,91.02033,89.906975,85.02275,25.67,25.92,26.21,26.87,27.35,27.41,0,0,188.0,10,13.639377156350124,2011,33458077,0.561897206465273
65,2011-11-30,24.36116666793823,25.569516089654737,25.218500010172527,24.773709727871804,28.61416664123535,29.841290381646925,29.307833417256678,28.40693547648768,20.124833202362066,21.314032246989587,21.13166659673055,8.489333438873292,8.527258134657338,8.176166820526124,7.255161346927766,7.14290338946927,7.456499862670898,171.3125340668857,78.756714,85.47185,87.885765,90.806,91.02033,89.906975,25.52,25.67,25.92,26.21,26.87,27.35,0,0,116.0,11,13.558642062117814,2011,33458077,0.34670253164878545
66,2011-12-31,24.226612829392955,24.36116666793823,25.569516089654737,25.218500010172527,29.098548396941155,28.61416664123535,29.841290381646925,29.307833417256678,19.342257976531982,20.124833202362066,21.314032246989587,9.756290420409172,8.489333438873292,8.527258134657338,8.176166820526124,7.255161346927766,7.14290338946927,72.55233724325896,70.28917,78.756714,85.47185,87.885765,90.806,91.02033,25.54,25.52,25.67,25.92,26.21,26.87,0,0,142.0,12,13.087575003975731,2011,33458077,0.4244117197769615
67,2012-01-31,23.92564505915488,24.226612829392955,24.36116666793823,25.569516089654737,29.70129034596105,29.098548396941155,28.61416664123535,29.841290381646925,18.155161380767822,19.342257976531982,20.124833202362066,11.546128965193226,9.756290420409172,8.489333438873292,8.527258134657338,8.176166820526124,7.255161346927766,7.927304540574551,65.95981,70.28917,78.756714,85.47185,87.885765,90.806,25.67,25.54,25.52,25.67,25.92,26.21,0,0,187.0,1,12.72740482449078,2012,33616150,0.5562802403011647
68,2012-02-29,25.218965530395508,23.92564505915488,24.226612829392955,24.36116666793823,31.144482744151148,29.70129034596105,29.098548396941155,28.61416664123535,19.311206834069612,18.155161380767822,19.342257976531982,11.833275910081534,11.546128965193226,9.756290420409172,8.489333438873292,8.527258134657338,8.176166820526124,10.457709359526635,60.855534,65.95981,70.28917,78.756714,85.47185,87.885765,26.08,25.67,25.54,25.52,25.67,25.92,0,0,170.0,2,14.010699781975566,2012,33616150,0.5057093093646953
69,2012-03-31,26.92790320611769,25.218965530395508,23.92564505915488,24.226612829392955,32.5149999741585,31.144482744151148,29.70129034596105,29.098548396941155,21.349032248220137,19.311206834069612,18.155161380767822,11.165967725938366,11.833275910081534,11.546128965193226,9.756290420409172,8.489333438873292,8.527258134657338,28.895520824491975,71.18239,60.855534,65.95981,70.28917,78.756714,85.47185,26.67,26.08,25.67,25.54,25.52,25.67,0,0,131.0,3,14.16137712341347,2012,33616150,0.3896936442751476
70,2012-04-30,27.27600008646647,26.92790320611769,25.218965530395508,23.92564505915488,32.537666670481364,32.5149999741585,31.144482744151148,29.70129034596105,22.04166660308838,21.349032248220137,19.311206834069612,10.496000067392986,11.165967725938366,11.833275910081534,11.546128965193226,9.756290420409172,8.489333438873292,145.23717236667872,80.478065,71.18239,60.855534,65.95981,70.28917,78.756714,27.32,26.67,26.08,25.67,25.54,25.52,0,0,71.0,4,14.504301719645103,2012,33616150,0.2112080056758433
71,2012-05-31,27.327258017755323,27.27600008646647,26.92790320611769,25.218965530395508,31.896128931353168,32.537666670481364,32.5149999741585,31.144482744151148,22.767903143359767,22.04166660308838,21.349032248220137,9.1282257879934,10.496000067392986,11.165967725938366,11.833275910081534,11.546128965193226,9.756290420409172,81.53473512902856,84.077736,80.478065,71.18239,60.855534,65.95981,70.28917,27.61,27.32,26.67,26.08,25.67,25.54,0,0,162.0,5,13.087090656737045,2012,33616150,0.4819112242181214
72,2012-06-30,25.66449998219808,27.327258017755323,27.27600008646647,26.92790320611769,29.689166641235357,31.896128931353168,32.537666670481364,32.5149999741585,21.65116682052612,22.767903143359767,22.04166660308838,8.037999820709228,9.1282257879934,10.496000067392986,11.165967725938366,11.833275910081534,11.546128965193226,411.5865285052359,89.93488,84.077736,80.478065,71.18239,60.855534,65.95981,27.75,27.61,27.32,26.67,26.08,25.67,17,0,602.0,6,11.424563759386318,2012,33616150,1.7908059072796854
73,2012-07-31,25.361290347191595,25.66449998219808,27.327258017755323,27.27600008646647,29.28709682341545,29.689166641235357,31.896128931353168,32.537666670481364,21.42532265570856,21.65116682052612,22.767903143359767,7.86177416770689,8.037999820709228,9.1282257879934,10.496000067392986,11.165967725938366,11.833275910081534,306.5035253377259,88.774445,89.93488,84.077736,80.478065,71.18239,60.855534,27.54,27.75,27.61,27.32,26.67,26.08,0,14,705.0,7,11.112738368322386,2012,33616150,2.0972062535418243
74,2012-08-31,24.957903185198383,25.361290347191595,25.66449998219808,27.327258017755323,28.717258114968576,29.28709682341545,29.689166641235357,31.896128931353168,21.20161296475318,21.42532265570856,21.65116682052612,7.515645150215395,7.86177416770689,8.037999820709228,9.1282257879934,10.496000067392986,11.165967725938366,402.4089228864014,90.20781,88.774445,89.93488,84.077736,80.478065,71.18239,27.32,27.54,27.75,27.61,27.32,26.67,10,0,529.0,8,11.06754603996663,2012,33616150,1.5736483803171986
75,2012-09-30,25.64783344268799,24.957903185198383,25.361290347191595,25.66449998219808,29.871166706085205,28.717258114968576,29.28709682341545,29.689166641235357,21.40600007375081,21.20161296475318,21.42532265570856,8.465166632334391,7.515645150215395,7.86177416770689,8.037999820709228,9.1282257879934,10.496000067392986,202.31181338399648,86.14446,90.20781,88.774445,89.93488,84.077736,80.478065,27.1,27.32,27.54,27.75,27.61,27.32,7,14,336.0,9,12.631659350042723,2012,33616150,0.9995195761561034
76,2012-10-31,25.27241934499433,25.64783344268799,24.957903185198383,25.361290347191595,29.377903169201268,29.871166706085205,28.717258114968576,29.28709682341545,21.150483869737197,21.40600007375081,21.20161296475318,8.227419299464072,8.465166632334391,7.515645150215395,7.86177416770689,8.037999820709228,9.1282257879934,169.5055574770272,84.88344,86.14446,90.20781,88.774445,89.93488,84.077736,26.98,27.1,27.32,27.54,27.75,27.61,0,0,414.0,10,12.939847131330847,2012,33616150,1.231550906335199
77,2012-11-30,25.019666703542075,25.27241934499433,25.64783344268799,24.957903185198383,29.694666639963785,29.377903169201268,29.871166706085205,28.717258114968576,20.378666639328003,21.150483869737197,21.40600007375081,9.316000000635784,8.227419299464072,8.465166632334391,7.515645150215395,7.86177416770689,8.037999820709228,95.50827600121498,79.27457,84.88344,86.14446,90.20781,88.774445,89.93488,26.86,26.98,27.1,27.32,27.54,27.75,0,0,348.0,11,13.36154432649302,2012,33616150,1.0352167038759643
78,2012-12-31,24.90661279616817,25.019666703542075,25.27241934499433,25.64783344268799,29.78225821833457,29.694666639963785,29.377903169201268,29.871166706085205,20.056290318889,20.378666639328003,21.150483869737197,9.725967899445564,9.316000000635784,8.227419299464072,8.465166632334391,7.515645150215395,7.86177416770689,5.960467195808887,68.67568,79.27457,84.88344,86.14446,90.20781,88.774445,26.34,26.86,26.98,27.1,27.32,27.54,0,0,401.0,12,12.648407263946835,2012,33616150,1.1928790179720163
79,2013-01-31,24.88274186657321,24.90661279616817,25.019666703542075,25.27241934499433,30.491935360816218,29.78225821833457,29.694666639963785,29.377903169201268,19.30370963004328,20.056290318889,20.378666639328003,11.188225730772942,9.725967899445564,9.316000000635784,8.227419299464072,8.465166632334391,7.515645150215395,2.574698571115732,63.494503,68.67568,79.27457,84.88344,86.14446,90.20781,26.01,26.34,26.86,26.98,27.1,27.32,0,0,344.0,1,13.031594042906791,2013,33777360,1.0184336490477646
80,2013-02-28,25.479999950953893,24.88274186657321,24.90661279616817,25.019666703542075,30.894642693655832,30.491935360816218,29.78225821833457,29.694666639963785,20.092142854418075,19.30370963004328,20.056290318889,10.802499839237758,11.188225730772942,9.725967899445564,9.316000000635784,8.227419299464072,8.465166632334391,38.204000121951104,66.12174,63.494503,68.67568,79.27457,84.88344,86.14446,26.24,26.01,26.34,26.86,26.98,27.1,0,0,170.0,2,13.2960972859523,2013,33777360,0.5032956986573255
81,2013-03-31,26.883387134921165,25.479999950953893,24.88274186657321,24.90661279616817,32.17241927116148,30.894642693655832,30.491935360816218,29.78225821833457,21.58951608596309,20.092142854418075,19.30370963004328,10.582903185198385,10.802499839237758,11.188225730772942,9.725967899445564,9.316000000635784,8.227419299464072,52.582094861567015,72.909,66.12174,63.494503,68.67568,79.27457,84.88344,27.03,26.24,26.01,26.34,26.86,26.98,0,0,186.0,3,13.416138401987471,2013,33777360,0.5506647055897796
82,2013-04-30,28.221999835968017,26.883387134921165,25.479999950953893,24.88274186657321,33.38850015004476,32.17241927116148,30.894642693655832,30.491935360816218,23.075666650136316,21.58951608596309,20.092142854418075,10.312833499908448,10.582903185198385,10.802499839237758,11.188225730772942,9.725967899445564,9.316000000635784,55.26996647238731,75.4242,72.909,66.12174,63.494503,68.67568,79.27457,27.57,27.03,26.24,26.01,26.34,26.86,0,0,451.0,4,13.441622903574949,2013,33777360,1.3352138829085518
83,2013-05-31,27.781612919222923,28.221999835968017,26.883387134921165,25.479999950953893,32.4488709357477,33.38850015004476,32.17241927116148,30.894642693655832,23.13741939298568,23.075666650136316,21.58951608596309,9.311451542762018,10.312833499908448,10.582903185198385,10.802499839237758,11.188225730772942,9.725967899445564,99.07926358923316,83.29917,75.4242,72.909,66.12174,63.494503,68.67568,27.53,27.57,27.03,26.24,26.01,26.34,0,0,1035.0,5,12.818302877137882,2013,33777360,3.064182635943129
84,2013-06-30,24.408333428700765,27.781612919222923,28.221999835968017,26.883387134921165,27.79166669845581,32.4488709357477,33.38850015004476,32.17241927116148,21.03333333333333,23.13741939298568,23.075666650136316,6.7583333651224775,9.311451542762018,10.312833499908448,10.582903185198385,10.802499839237758,11.188225730772942,831.7035800737143,93.51379,83.29917,75.4242,72.909,66.12174,63.494503,27.3,27.53,27.57,27.03,26.24,26.01,15,2,2161.0,6,11.465067235722639,2013,33777360,6.397776498814591
85,2013-07-31,24.344999928628244,24.408333428700765,27.781612919222923,28.221999835968017,27.73790322580645,27.79166669845581,32.4488709357477,33.38850015004476,20.977419268700384,21.03333333333333,23.13741939298568,6.760483957106067,6.7583333651224775,9.311451542762018,10.312833499908448,10.582903185198385,10.802499839237758,728.9411622969806,91.4298,93.51379,83.29917,75.4242,72.909,66.12174,26.91,27.3,27.53,27.57,27.03,26.24,8,13,1864.0,7,10.307636940101919,2013,33777360,5.518489307630911
86,2013-08-31,24.928709737716183,24.344999928628244,24.408333428700765,27.781612919222923,28.69580644176852,27.73790322580645,27.79166669845581,32.4488709357477,21.184677308605565,20.977419268700384,21.03333333333333,7.51112913316296,6.760483957106067,6.7583333651224775,9.311451542762018,10.312833499908448,10.582903185198385,341.3022737318277,88.42769,91.4298,93.51379,83.29917,75.4242,72.909,26.47,26.91,27.3,27.53,27.57,27.03,6,17,790.0,8,10.674906826432293,2013,33777360,2.3388447172899243
87,2013-09-30,25.159833431243896,24.928709737716183,24.344999928628244,24.408333428700765,28.967166646321616,28.69580644176852,27.73790322580645,27.79166669845581,21.35183327992757,21.184677308605565,20.977419268700384,7.615333366394043,7.51112913316296,6.760483957106067,6.7583333651224775,9.311451542762018,10.312833499908448,291.2261940343678,89.55531,88.42769,91.4298,93.51379,83.29917,75.4242,26.54,26.47,26.91,27.3,27.53,27.57,17,3,345.0,9,13.95826143264892,2013,33777360,1.0213942119810429
88,2013-10-31,25.545806392546623,25.159833431243896,24.928709737716183,24.344999928628244,29.86774176935996,28.967166646321616,28.69580644176852,27.73790322580645,21.24241933514995,21.35183327992757,21.184677308605565,8.625322434210009,7.615333366394043,7.51112913316296,6.760483957106067,6.7583333651224775,9.311451542762018,245.8854980896413,86.59617,89.55531,88.42769,91.4298,93.51379,83.29917,26.52,26.54,26.47,26.91,27.3,27.53,0,0,248.0,10,14.028718691757662,2013,33777360,0.7342196074530396
89,2013-11-30,25.11749979654948,25.545806392546623,25.159833431243896,24.928709737716183,29.20099999109904,29.86774176935996,28.967166646321616,28.69580644176852,21.01516669591268,21.24241933514995,21.35183327992757,8.185833295186361,8.625322434210009,7.615333366394043,7.51112913316296,6.760483957106067,6.7583333651224775,131.1909277305007,82.16324,86.59617,89.55531,88.42769,91.4298,93.51379,26.56,26.52,26.54,26.47,26.91,27.3,0,0,145.0,11,13.392590868827114,2013,33777360,0.42928162532536585
90,2013-12-31,24.3967742612285,25.11749979654948,25.545806392546623,25.159833431243896,29.22822567724413,29.20099999109904,29.86774176935996,28.967166646321616,19.57629028443367,21.01516669591268,21.24241933514995,9.651935392810453,8.185833295186361,8.625322434210009,7.615333366394043,7.51112913316296,6.760483957106067,22.7452224008739,70.861984,82.16324,86.59617,89.55531,88.42769,91.4298,26.43,26.56,26.52,26.54,26.47,26.91,0,0,199.0,12,13.14875792996775,2013,33777360,0.5891520237223987
91,2014-01-31,24.55110882174584,24.3967742612285,25.11749979654948,25.545806392546623,29.73105787461804,29.22822567724413,29.20099999109904,29.86774176935996,19.371159553527832,19.57629028443367,21.01516669591268,10.359898321090206,9.651935392810453,8.185833295186361,8.625322434210009,7.615333366394043,7.51112913316296,3.0948367625474926,64.07358,70.861984,82.16324,86.59617,89.55531,88.42769,26.05,26.43,26.56,26.52,26.54,26.47,0,0,103.0,1,12.751417600084881,2014,33941670,0.30346179195072015
92,2014-02-28,25.5311404636928,24.55110882174584,24.3967742612285,25.11749979654948,31.08708923203605,29.73105787461804,29.22822567724413,29.20099999109904,19.975191388811385,19.371159553527832,19.57629028443367,11.111897843224662,10.359898321090206,9.651935392810453,8.185833295186361,8.625322434210009,7.615333366394043,7.197310604602098,66.60013,64.07358,70.861984,82.16324,86.59617,89.55531,26.14,26.05,26.43,26.56,26.52,26.54,0,0,72.0,2,13.19308493976837,2014,33941670,0.21212863126652282
93,2014-03-31,26.89056141145768,25.5311404636928,24.55110882174584,24.3967742612285,32.476905915044966,31.08708923203605,29.73105787461804,29.22822567724413,21.30421709245251,19.975191388811385,19.371159553527832,11.17268882259246,11.111897843224662,10.359898321090206,9.651935392810453,8.185833295186361,8.625322434210009,20.390570427179338,63.99747,66.60013,64.07358,70.861984,82.16324,86.59617,27.0,26.14,26.05,26.43,26.56,26.52,0,0,68.0,3,13.971094325744831,2014,33941670,0.20034370730727155
94,2014-04-30,28.08571367263794,26.89056141145768,25.5311404636928,24.55110882174584,33.3487868309021,32.476905915044966,31.08708923203605,29.73105787461804,22.822640228271485,21.30421709245251,19.975191388811385,10.526146602630616,11.17268882259246,11.111897843224662,10.359898321090206,9.651935392810453,8.185833295186361,81.48905320495368,78.98965,63.99747,66.60013,64.07358,70.861984,82.16324,27.9,27.0,26.14,26.05,26.43,26.56,0,0,65.0,4,13.800721958429547,2014,33941670,0.19150501433783312
95,2014-05-31,27.074787908984767,28.08571367263794,26.89056141145768,25.5311404636928,31.554002331149192,33.3487868309021,32.476905915044966,31.08708923203605,22.59557327147453,22.822640228271485,21.30421709245251,8.958429059674662,10.526146602630616,11.17268882259246,11.111897843224662,10.359898321090206,9.651935392810453,226.64657100439072,84.568085,78.98965,63.99747,66.60013,64.07358,70.861984,28.25,27.9,27.0,26.14,26.05,26.43,0,0,131.0,5,12.766293675688438,2014,33941670,0.38595625966547903
96,2014-06-30,26.40558795928955,27.074787908984767,28.08571367263794,26.89056141145768,30.37716875076294,31.554002331149192,33.3487868309021,32.476905915044966,22.43400723139445,22.59557327147453,22.822640228271485,7.9431615193684895,8.958429059674662,10.526146602630616,11.17268882259246,11.111897843224662,10.359898321090206,359.61102447718383,89.56787,84.568085,78.98965,63.99747,66.60013,64.07358,27.96,28.25,27.9,27.0,26.14,26.05,5,9,352.0,6,11.458529941941629,2014,33941670,1.0370733084141117
97,2014-07-31,24.99084786445864,26.40558795928955,27.074787908984767,28.08571367263794,28.371156692504883,30.37716875076294,31.554002331149192,33.3487868309021,21.61053894412133,22.43400723139445,22.59557327147453,6.760617748383553,7.9431615193684895,8.958429059674662,10.526146602630616,11.17268882259246,11.111897843224662,646.5121078401804,91.263824,89.56787,84.568085,78.98965,63.99747,66.60013,27.23,27.96,28.25,27.9,27.0,26.14,17,10,404.0,7,10.419924816343192,2014,33941670,1.1902773198843781
98,2014-08-31,24.91853929335071,24.99084786445864,26.40558795928955,27.074787908984767,28.452536982874715,28.371156692504883,30.37716875076294,31.554002331149192,21.38454172688146,21.61053894412133,22.43400723139445,7.067995255993258,6.760617748383553,7.9431615193684895,8.958429059674662,10.526146602630616,11.17268882259246,622.6131195381283,90.1776,91.263824,89.56787,84.568085,78.98965,63.99747,26.82,27.23,27.96,28.25,27.9,27.0,3,14,358.0,8,11.291931218336442,2014,33941670,1.0547506943529885
99,2014-09-30,25.60195967356364,24.91853929335071,24.99084786445864,26.40558795928955,29.672125498453777,28.452536982874715,28.371156692504883,30.37716875076294,21.53179407119751,21.38454172688146,21.61053894412133,8.140331427256266,7.067995255993258,6.760617748383553,7.9431615193684895,8.958429059674662,10.526146602630616,288.09699810668826,88.250175,90.1776,91.263824,89.56787,84.568085,78.98965,27.01,26.82,27.23,27.96,28.25,27.9,0,12,240.0,9,11.908945199700005,2014,33941670,0.7070954375550761
100,2014-10-31,25.385139065404093,25.60195967356364,24.91853929335071,24.99084786445864,29.333351289072343,29.672125498453777,28.452536982874715,28.371156692504883,21.436926626390026,21.53179407119751,21.38454172688146,7.896424662682318,8.140331427256266,7.067995255993258,6.760617748383553,7.9431615193684895,8.958429059674662,315.0987111467123,88.4381,88.250175,90.1776,91.263824,89.56787,84.568085,27.16,27.01,26.82,27.23,27.96,28.25,0,0,304.0,10,13.326594867086593,2014,33941670,0.8956542209030964
101,2014-11-30,24.6771364847819,25.385139065404093,25.60195967356364,24.91853929335071,28.585771115620933,29.333351289072343,29.672125498453777,28.452536982874715,20.76850201288859,21.436926626390026,21.53179407119751,7.81726910273234,7.896424662682318,8.140331427256266,7.067995255993258,6.760617748383553,7.9431615193684895,91.37738034173846,81.24993,88.4381,88.250175,90.1776,91.263824,89.56787,27.46,27.16,27.01,26.82,27.23,27.96,0,0,233.0,11,13.403423831461787,2014,33941670,0.6864718206263865
102,2014-12-31,24.690331397518037,24.6771364847819,25.385139065404093,25.60195967356364,28.84825854147634,28.585771115620933,29.333351289072343,29.672125498453777,20.53240446890554,20.76850201288859,21.436926626390026,8.3158540725708,7.81726910273234,7.896424662682318,8.140331427256266,7.067995255993258,6.760617748383553,53.2650168313086,78.19255,81.24993,88.4381,88.250175,90.1776,91.263824,27.31,27.46,27.16,27.01,26.82,27.23,0,0,218.0,12,12.69461977453483,2014,33941670,0.6422783557791941
103,2015-01-31,24.458023194343813,24.690331397518037,24.6771364847819,25.385139065404093,29.582720172020696,28.84825854147634,28.585771115620933,29.333351289072343,19.3333259244119,20.53240446890554,20.76850201288859,10.2493942476088,8.3158540725708,7.81726910273234,7.896424662682318,8.140331427256266,7.067995255993258,2.433534527271985,68.48564,78.19255,81.24993,88.4381,88.250175,90.1776,27.05,27.31,27.46,27.16,27.01,26.82,0,0,130.0,1,12.915336772112147,2015,34109100,0.3811299623854045
104,2015-02-28,25.376638855252946,24.458023194343813,24.690331397518037,24.6771364847819,30.93560402733939,29.582720172020696,28.84825854147634,28.585771115620933,19.817673649106705,19.3333259244119,20.53240446890554,11.117930378232684,10.2493942476088,8.3158540725708,7.81726910273234,7.896424662682318,8.140331427256266,6.051038601696491,63.223583,68.48564,78.19255,81.24993,88.4381,88.250175,27.17,27.05,27.31,27.46,27.16,27.01,0,0,75.0,2,13.663140156527664,2015,34109100,0.2198826706069641
105,2015-03-31,26.895882606506348,25.376638855252946,24.458023194343813,24.690331397518037,32.10595626215781,30.93560402733939,29.582720172020696,28.84825854147634,21.68580888932751,19.817673649106705,19.3333259244119,10.420147372830298,11.117930378232684,10.2493942476088,8.3158540725708,7.81726910273234,7.896424662682318,51.814790368676185,72.93823,63.223583,68.48564,78.19255,81.24993,88.4381,27.75,27.17,27.05,27.31,27.46,27.16,0,0,99.0,3,13.6488150979084,2015,34109100,0.29024512520119267
106,2015-04-30,26.92606569925944,26.895882606506348,25.376638855252946,24.458023194343813,31.770399697621663,32.10595626215781,30.93560402733939,29.582720172020696,22.081731923421223,21.68580888932751,19.817673649106705,9.68866777420044,10.420147372830298,11.117930378232684,10.2493942476088,8.3158540725708,7.81726910273234,195.86545342862607,81.86333,72.93823,63.223583,68.48564,78.19255,81.24993,28.52,27.75,27.17,27.05,27.31,27.46,0,0,63.0,4,13.903230372032876,2015,34109100,0.18470144330984986
107,2015-05-31,26.70873737335205,26.92606569925944,26.895882606506348,25.376638855252946,30.85416664615754,31.770399697621663,32.10595626215781,30.93560402733939,22.563308069782877,22.081731923421223,21.68580888932751,8.290858576374669,9.68866777420044,10.420147372830298,11.117930378232684,10.2493942476088,8.3158540725708,204.53909625962376,87.04604,81.86333,72.93823,63.223583,68.48564,78.19255,28.85,28.52,27.75,27.17,27.05,27.31,0,0,255.0,5,12.924067476340015,2015,34109100,0.747601080063678
108,2015-06-30,25.71846431096395,26.70873737335205,26.92606569925944,26.895882606506348,29.484174950917563,30.85416664615754,31.770399697621663,32.10595626215781,21.952753639221196,22.563308069782877,22.081731923421223,7.531421311696371,8.290858576374669,9.68866777420044,10.420147372830298,11.117930378232684,10.2493942476088,525.7360292477906,90.115974,87.04604,81.86333,72.93823,63.223583,68.48564,28.9,28.85,28.52,27.75,27.17,27.05,15,11,922.0,6,11.45368360781143,2015,34109100,2.7030909639949456
109,2015-07-31,25.61476227544969,25.71846431096395,26.70873737335205,26.92606569925944,29.522505329501243,29.484174950917563,30.85416664615754,31.770399697621663,21.707019252161825,21.952753639221196,22.563308069782877,7.815486077339418,7.531421311696371,8.290858576374669,9.68866777420044,10.420147372830298,11.117930378232684,312.2425211814046,89.075195,90.115974,87.04604,81.86333,72.93823,63.223583,28.75,28.9,28.85,28.52,27.75,27.17,3,0,844.0,7,11.426232802075429,2015,34109100,2.474412986563703
110,2015-08-31,25.927597599644816,25.61476227544969,25.71846431096395,26.70873737335205,29.99296800551876,29.522505329501243,29.484174950917563,30.85416664615754,21.86222731682562,21.707019252161825,21.952753639221196,8.13074068869314,7.815486077339418,7.531421311696371,8.290858576374669,9.68866777420044,10.420147372830298,227.419480021745,87.28997,89.075195,90.115974,87.04604,81.86333,72.93823,28.79,28.75,28.9,28.85,28.52,27.75,0,0,514.0,8,11.62536602233799,2015,34109100,1.5069292358930608
111,2015-09-30,26.18645788828532,25.927597599644816,25.61476227544969,25.71846431096395,30.47049681345622,29.99296800551876,29.522505329501243,29.484174950917563,21.90241902669271,21.86222731682562,21.707019252161825,8.568077786763508,8.13074068869314,7.815486077339418,7.531421311696371,8.290858576374669,9.68866777420044,242.992648563534,86.98705,87.28997,89.075195,90.115974,87.04604,81.86333,28.93,28.79,28.75,28.9,28.85,28.52,9,0,294.0,9,12.577583538105367,2015,34109100,0.8619400687792994
